Image Path,Caption
./data/CUB-200-Painting/015.Lazuli_Bunting/Lazuli_Bunting_16.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/015.Lazuli_Bunting/Lazuli_Bunting_2.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/015.Lazuli_Bunting/Lazuli_Bunting_3.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/015.Lazuli_Bunting/Lazuli_Bunting_4.jpg,a painting of a blue bird on a wooden post
./data/CUB-200-Painting/015.Lazuli_Bunting/Lazuli_Bunting_5.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/015.Lazuli_Bunting/Lazuli_Bunting_6.jpg,a painting of a blue bird sitting on a branch
./data/CUB-200-Painting/015.Lazuli_Bunting/Lazuli_Bunting_7.jpg,a painting of a blue bird with a white background
./data/CUB-200-Painting/015.Lazuli_Bunting/Lazuli_Bunting_8.jpg,a painting of a bird on a white background
./data/CUB-200-Painting/015.Lazuli_Bunting/Lazuli_Bunting_9.jpg,a painting of a bird on a barbed wire fence
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_0.jpg,a painting of a colorful bird on a white background
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_1.jpg,a painting of a colorful bird on a branch metal print
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_10.jpg,a painting of a colorful bird on a white background
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_11.jpg,a painting of a colorful bird on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_12.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_13.jpg,a painting of a colorful bird with the words painted burning procreate drawing
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_14.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_15.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_16.jpg,a painting of a bird with multicolored feathers
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_17.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_18.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_19.jpg,a painting of a bird on a bird feeder
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_2.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_20.jpg,a painting of a colorful bird on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_21.jpg,a painting of a bird with bluebonnets
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_22.jpg,a painting of a colorful bird on a white background
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_23.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_24.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_25.jpg,a painting of a colorful bird sitting on a branch with berries
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_26.jpg,a painting of a colorful bird on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_27.jpg,a painting of a colorful bird on a rock
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_28.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_29.jpg,a painting of a colorful bird on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_3.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_30.jpg,a painting of a colorful bird on a branch greeting card
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_31.jpg,a painting of a colorful bird on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_32.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_33.jpg,a painting of a colorful bird on a white background
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_34.jpg,a painting of a colorful bird on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_35.jpg,a painting of a colorful bird on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_36.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_37.jpg,a painting of a colorful bird on a wooden wall
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_38.jpg,a painting of a colorful bird on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_39.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_4.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_40.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_41.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_42.jpg,a painting of a colorful bird on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_5.jpg,a painting of a colorful bird on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_6.jpg,a painting of a colorful bird on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_7.jpg,a painting of a colorful bird sitting on a branch
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_8.jpg,a painting of a colorful bird with the word colored bird
./data/CUB-200-Painting/016.Painted_Bunting/Painted_Bunting_9.jpg,a painting of two colorful birds sitting on a branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_0.jpg,a painting of a cardinal bird
./data/CUB-200-Painting/017.Cardinal/Cardinal_1.jpg,a painting of a cardinal bird sitting on a branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_10.jpg,a painting of a cardinal bird
./data/CUB-200-Painting/017.Cardinal/Cardinal_11.jpg,a painting of a cardinal bird on a spiral notebook
./data/CUB-200-Painting/017.Cardinal/Cardinal_12.jpg,a painting of a cardinal sitting on a branch with the words how to draw a cardinal
./data/CUB-200-Painting/017.Cardinal/Cardinal_13.jpg,a painting of a cardinal bird sitting on a plant
./data/CUB-200-Painting/017.Cardinal/Cardinal_14.jpg,a painting of a cardinal bird sticker
./data/CUB-200-Painting/017.Cardinal/Cardinal_15.jpg,a painting of a cardinal bird
./data/CUB-200-Painting/017.Cardinal/Cardinal_16.jpg,a painting of a cardinal sitting on a branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_17.jpg,a painting of a cardinal sitting on a branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_18.jpg,a painting of a red bird on a white background
./data/CUB-200-Painting/017.Cardinal/Cardinal_19.jpg,a painting of a cardinal bird on a branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_2.jpg,a painting of a cardinal sitting on a branch in the snow
./data/CUB-200-Painting/017.Cardinal/Cardinal_20.jpg,a painting of a cardinal bird with the words how to draw a cardinal bird
./data/CUB-200-Painting/017.Cardinal/Cardinal_21.jpg,a painting of two red birds perched on a tree branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_22.jpg,a painting of a red bird with a black beak
./data/CUB-200-Painting/017.Cardinal/Cardinal_23.jpg,a painting of a cardinal bird on transparent background
./data/CUB-200-Painting/017.Cardinal/Cardinal_24.jpg,a painting of a cardinal sitting on a branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_25.jpg,a painting of a cardinal bird sitting on a branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_26.jpg,a painting of a cardinal bird with a pencil
./data/CUB-200-Painting/017.Cardinal/Cardinal_27.jpg,a painting of a cardinal bird
./data/CUB-200-Painting/017.Cardinal/Cardinal_28.jpg,a painting of a cardinal sitting on a branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_29.jpg,a painting of a cardinal sitting on a post
./data/CUB-200-Painting/017.Cardinal/Cardinal_3.jpg,a painting of a red bird with big eyes
./data/CUB-200-Painting/017.Cardinal/Cardinal_30.jpg,a painting of a cardinal with the words how to draw a cardinal
./data/CUB-200-Painting/017.Cardinal/Cardinal_31.jpg,a painting of a cardinal on a branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_4.jpg,a painting of a cardinal sitting on a branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_5.jpg,a painting of a cardinal with wings
./data/CUB-200-Painting/017.Cardinal/Cardinal_6.jpg,a painting of a red bird on a tree
./data/CUB-200-Painting/017.Cardinal/Cardinal_7.jpg,a painting of a cardinal sitting on a branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_8.jpg,a painting of a cardinal sitting on a branch
./data/CUB-200-Painting/017.Cardinal/Cardinal_9.jpg,a painting of a cardinal bird with a red pencil
./data/CUB-200-Painting/018.Spotted_Catbird/Spotted_Catbird_0.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_0.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_1.jpg,a painting of a bird sitting on a wooden post
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_10.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_11.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_12.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_13.jpg,a painting of a bird with a black tail
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_2.jpg,a painting of a bird with a red beak
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_4.jpg,a painting of a gray bird on a green background
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_5.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_6.jpg,a painting of a bird with a white background
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_7.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_8.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/019.Gray_Catbird/Gray_Catbird_9.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_0.jpg,a painting of a bird and flowers
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_1.jpg,a painting of a bird on a leaf
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_10.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_11.jpg,a painting of a bird with a yellow beak
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_12.jpg,a painting of a bird with a yellow head
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_13.jpg,a painting of birds in a nest
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_14.jpg,a painting of birds on a branch iphone case
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_15.jpg,a painting of a bird sitting on the water
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_16.jpg,a painting of a yellow bird on a white pillow
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_17.jpg,a painting of a yellow and blue bird on a branch
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_18.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_19.jpg,a painting of a bird perched on a branch
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_2.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_20.jpg,a painting of birds with different colors
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_21.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_22.jpg,a painting of a bird on a wall
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_3.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_4.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_5.jpg,a painting of two birds flying in the air
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_6.jpg,a painting of birds flying over flowers
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_7.jpg,a painting of a yellow bird sitting on a pine branch
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_8.jpg,a painting of a yellow and black bird on a branch
./data/CUB-200-Painting/020.Yellow_breasted_Chat/Yellow_breasted_Chat_9.jpg,a painting of birds on a branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_0.jpg,a painting of a bird sitting on a tree branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_1.jpg,a painting of a black and orange bird
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_10.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_11.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_12.jpg,a painting of a bird sitting on a blue background
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_13.jpg,a painting of a black and white bird on a branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_14.jpg,a painting of two birds sitting on a branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_15.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_16.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_17.jpg,a painting of a bird with orange and black feathers
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_2.jpg,a painting of a black and white bird with red and orange feathers
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_4.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_5.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_6.jpg,a painting of a black and white bird on a branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_7.jpg,a painting of a black and white bird sitting on a branch
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_8.jpg,a painting of a black and white bird with orange beak
./data/CUB-200-Painting/021.Eastern_Towhee/Eastern_Towhee_9.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/022.Chuck_will_Widow/Chuck_will_Widow_0.jpg,a painting of two birds sitting on a branch
./data/CUB-200-Painting/022.Chuck_will_Widow/Chuck_will_Widow_1.jpg,a painting of birds on a branch
./data/CUB-200-Painting/022.Chuck_will_Widow/Chuck_will_Widow_2.jpg,a painting of a small bird sitting on the ground
./data/CUB-200-Painting/022.Chuck_will_Widow/Chuck_will_Widow_3.jpg,a painting of a bird sitting on a rock
./data/CUB-200-Painting/022.Chuck_will_Widow/Chuck_will_Widow_4.jpg,a painting of two birds on a branch
./data/CUB-200-Painting/022.Chuck_will_Widow/Chuck_will_Widow_5.jpg,a painting of a bird in a nest with twigs
./data/CUB-200-Painting/022.Chuck_will_Widow/Chuck_will_Widow_6.jpg,a painting of a bird sitting on a rock
./data/CUB-200-Painting/022.Chuck_will_Widow/Chuck_will_Widow_7.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/022.Chuck_will_Widow/Chuck_will_Widow_8.jpg,a painting of four birds with different colors
./data/CUB-200-Painting/022.Chuck_will_Widow/Chuck_will_Widow_9.jpg,a painting of two birds sitting on a log
./data/CUB-200-Painting/023.Brandt_Cormorant/Brandt_Cormorant_0.jpg,a painting of a black bird in the water
./data/CUB-200-Painting/023.Brandt_Cormorant/Brandt_Cormorant_1.jpg,a painting of a bird on a rock
./data/CUB-200-Painting/023.Brandt_Cormorant/Brandt_Cormorant_2.jpg,a painting of a black bird on a blue background
./data/CUB-200-Painting/023.Brandt_Cormorant/Brandt_Cormorant_3.jpg,a painting of a bird sitting on a rock
